x LHS_beta=90.000 LHS_beta=900.000 LHS_beta=9000.000 LHS_beta=90000.000 LHS_beta=900000.000 LHS_beta=9000000.000 RHS_beta=90.000 RHS_beta=900.000 RHS_beta=9000.000 RHS_beta=90000.000 RHS_beta=900000.000 RHS_beta=9000000.000
8.870207134261323266e-06 1.479019145855439941e+12 1.479011369474737305e+13 1.478234226634072188e+14 1.405172235187878250e+15 3.702808262100036000e+15 3.705335555099081500e+15 2.158385437845182314e+05 2.158340044766813219e+08 2.153806877070082092e+11 1.755708760329787188e+14 7.368793923940325000e+13 0.000000000000000000e+00
8.849262135124932800e-06 1.491511029560431885e+12 1.491503224490519922e+13 1.490723212212855625e+14 1.417370757358450750e+15 3.742871868225220000e+15 3.745475135855531000e+15 2.156548733784221113e+05 2.156503593266560733e+08 2.151995618707691650e+11 1.755877110736239688e+14 7.520189404273370312e+13 0.000000000000000000e+00
8.828317135988542335e-06 1.503872938762428711e+12 1.503865106211684570e+13 1.503082345246861875e+14 1.429450670507626750e+15 3.782796890498531000e+15 3.785478011555641000e+15 2.154670161571234348e+05 2.154625273616813719e+08 2.150142492837953796e+11 1.756006576063382500e+14 7.674579887575878125e+13 0.000000000000000000e+00
8.807372136852151869e-06 1.516102173832398438e+12 1.516094315011372070e+13 1.515308926327425312e+14 1.441409305819039750e+15 3.822575505575826500e+15 3.825336395357030000e+15 2.152749627687876637e+05 2.152704992290059030e+08 2.148247405016421204e+11 1.756096977135314062e+14 7.832021553844921875e+13 0.000000000000000000e+00
8.786427137715761403e-06 1.528196051335434570e+12 1.528188167456543164e+13 1.527400272209345312e+14 1.453244007772015500e+15 3.862199856387177500e+15 3.865042467125958500e+15 2.150787042310357792e+05 2.150742659453279674e+08 2.146310264487713623e+11 1.756148137768693750e+14 7.992571561145454688e+13 0.000000000000000000e+00
8.765482138579370938e-06 1.540151905148242432e+12 1.540143997425465625e+13 1.539353716928152500e+14 1.464952135234201750e+15 3.901662054575227000e+15 3.904588375872628500e+15 2.148782319352147751e+05 2.148738189010669589e+08 2.144330984228338318e+11 1.756159884825003125e+14 8.156288060933862500e+13 0.000000000000000000e+00
8.744537139442980472e-06 1.551967087579998779e+12 1.551959157228570703e+13 1.551166612920765000e+14 1.476531062558822000e+15 3.940954182977442500e+15 3.943966242230057500e+15 2.146735376506109315e+05 2.146691498645761907e+08 2.142309480988946838e+11 1.756132048262497812e+14 8.323230213573814062e+13 0.000000000000000000e+00
8.723592140306590006e-06 1.563638970495940674e+12 1.563631018732039258e+13 1.562836332148881562e+14 1.487978180685931250e+15 3.980068298151362000e+15 3.983168160975610500e+15 2.144646135286045028e+05 2.144602509862978160e+08 2.140245675335997009e+11 1.756064461187826875e+14 8.493458204067018750e+13 0.000000000000000000e+00
8.702647141170201235e-06 1.575164946443010254e+12 1.575156974483448047e+13 1.574360267224452500e+14 1.499290898247039500e+15 4.018996432941844500e+15 4.022186203594201000e+15 2.142514521067626483e+05 2.142471148028563857e+08 2.138139491692811584e+11 1.755956959907298750e+14 8.667033257986851562e+13 0.000000000000000000e+00
8.681702142033810769e-06 1.586542429776890625e+12 1.586534438838797852e+13 1.585735832536548125e+14 1.510466642672444500e+15 4.057730599089322500e+15 4.061012420882146500e+15 2.140340463128698175e+05 2.140297342410881519e+08 2.135990858380003357e+11 1.755809383977766875e+14 8.844017657627625000e+13 0.000000000000000000e+00
8.660757142897420303e-06 1.597768857789721436e+12 1.597760849090234180e+13 1.596960465378926562e+14 1.521502861300610750e+15 4.096262789877940500e+15 4.099638845590558000e+15 2.138123894688917790e+05 2.138081026220067739e+08 2.133799707655249939e+11 1.755621576257125000e+14 9.024474758362137500e+13 0.000000000000000000e+00
8.639812143761029837e-06 1.608841691837824707e+12 1.608833666593768359e+13 1.608031627077624688e+14 1.532397022488926750e+15 4.134584982822533000e+15 4.138057495107205000e+15 2.135864752948732057e+05 2.135822136646998227e+08 2.131565975752396851e+11 1.755393382954372812e+14 9.208469005221259375e+13 0.000000000000000000e+00
8.618867144624639372e-06 1.619758418468718262e+12 1.619750377896289453e+13 1.618946804117850312e+14 1.543146616725154500e+15 4.172689142393230500e+15 4.176260374175640500e+15 2.133562979127654980e+05 2.133520614901573360e+08 2.129289602919865417e+11 1.755124653679249375e+14 9.396065949686189062e+13 0.000000000000000000e+00
8.597922145488248906e-06 1.630516550546709229e+12 1.630508495861158008e+13 1.629703509269471875e+14 1.553749157738882500e+15 4.210567222776522500e+15 4.214239477650406000e+15 2.131218518501828657e+05 2.131176406250277460e+08 2.126970533458357239e+11 1.754815241491394375e+14 9.587332266697760938e+13 0.000000000000000000e+00
8.576977146351858440e-06 1.641113628376336182e+12 1.641105560791647266e+13 1.640299282710368750e+14 1.564202183612271000e+15 4.248211170671501000e+15 4.251986793287033000e+15 2.128831320440849231e+05 2.128789460053008497e+08 2.124608715757810974e+11 1.754465002949025625e+14 9.782335771897592188e+13 0.000000000000000000e+00
8.556032147215467975e-06 1.651547220822940918e+12 1.651539141551513477e+13 1.650731693146931562e+14 1.574503257889391750e+15 4.285612928120016500e+15 4.289494304565562000e+15 2.126401338443840796e+05 2.126359729799151123e+08 2.122204102333617859e+11 1.754073798157110938e+14 9.981145439082098438e+13 0.000000000000000000e+00
8.535087148079077509e-06 1.661814926429625977e+12 1.661806836681952930e+13 1.660998338930957188e+14 1.584649970683437500e+15 4.322764435369395500e+15 4.326753993546229000e+15 2.123928530174747284e+05 2.123887173142871857e+08 2.119756649862057800e+11 1.753641490815003125e+14 1.018383141788811562e+14 0.000000000000000000e+00
8.514142148942687043e-06 1.671914374529854248e+12 1.671906275514202539e+13 1.671096849172210000e+14 1.594639939781078000e+15 4.359657633766353500e+15 4.363757843755931500e+15 2.121412857496834185e+05 2.121371751937622130e+08 2.117266319214943848e+11 1.753167948263528438e+14 1.039046505170384062e+14 0.000000000000000000e+00
8.493197149806296577e-06 1.681843226354947266e+12 1.681835119277035156e+13 1.681024884845885938e+14 1.604470811743231500e+15 4.396284468680665500e+15 4.400497843104045500e+15 2.118854286506371864e+05 2.118813432269821167e+08 2.114733075493448486e+11 1.752653041531495312e+14 1.060111889581315469e+14 0.000000000000000000e+00
8.472252150669906112e-06 1.691599176135718262e+12 1.691591062198395117e+13 1.690780139894241250e+14 1.614140263001510250e+15 4.432636892457139500e+15 4.436965986826122000e+15 2.116252787565485633e+05 2.116212184491707981e+08 2.112156888061106873e+11 1.752096645381607188e+14 1.081586673577355000e+14 0.000000000000000000e+00
8.451307151533515646e-06 1.701179952197492432e+12 1.701171832600417383e+13 1.700360342321614062e+14 1.623646000949604000e+15 4.468706867394403500e+15 4.473154280453960500e+15 2.113608335334146104e+05 2.113567983253336549e+08 2.109537730575956421e+11 1.751498638355758750e+14 1.103478360601704844e+14 0.000000000000000000e+00
8.430362152397125180e-06 1.710583318047744385e+12 1.710575193987065234e+13 1.709763255282082500e+14 1.632985765028846250e+15 4.504486368748932000e+15 4.509054742810495000e+15 2.110920908801295445e+05 2.110880807533698380e+08 2.106875581021810303e+11 1.750858902819688438e+14 1.125794580870538906e+14 0.000000000000000000e+00
8.409417153260734715e-06 1.719807073455590820e+12 1.719798946123623242e+13 1.718986678158998125e+14 1.642157327807215000e+15 4.539967387762760000e+15 4.544659409027920000e+15 2.108190491315069085e+05 2.108150640670951009e+08 2.104170421738644104e+11 1.750177325006967812e+14 1.148543093280837188e+14 0.000000000000000000e+00
8.388472154124345943e-06 1.728849055522371338e+12 1.728840926107279883e+13 1.728028447635617188e+14 1.651158496051013750e+15 4.575141934713252000e+15 4.579960333587415000e+15 2.105417070612118696e+05 2.105377470391736627e+08 2.101422239452061768e+11 1.749453795062311250e+14 1.171731787343322656e+14 0.000000000000000000e+00
8.367527154987955477e-06 1.737707139742549561e+12 1.737699009428025781e+13 1.736886438756073750e+14 1.659987111788468500e+15 4.610002041983266000e+15 4.614949593378817000e+15 2.102600638845994836e+05 2.102561288839571476e+08 2.098631025301846313e+11 1.748688207084170312e+14 1.195368685138660312e+14 0.000000000000000000e+00
8.346582155851565011e-06 1.746379241054152832e+12 1.746371111019100195e+13 1.745558565975908438e+14 1.668641053364486250e+15 4.644539767150012000e+15 4.649619290778515000e+15 2.099741192614586325e+05 2.099702092602285743e+08 2.095796774869555054e+11 1.747880459166612812e+14 1.219461943299860000e+14 0.000000000000000000e+00
8.325637156715174546e-06 1.754863314878003174e+12 1.754855186296217188e+13 1.754042784201400938e+14 1.677118236485809500e+15 4.678747196090909000e+15 4.683961556743873000e+15 2.096838732986597461e+05 2.096799882738499343e+08 2.092919488205159912e+11 1.747030453440440312e+14 1.244019855017037656e+14 0.000000000000000000e+00
8.304692157578784080e-06 1.763157358144952148e+12 1.763149232184804688e+13 1.762337089816926562e+14 1.685416615255811250e+15 4.712616446104650000e+15 4.717968553922389000e+15 2.093893265527032199e+05 2.093854664803111851e+08 2.089999169852693787e+11 1.746138096113544375e+14 1.269050852069429688e+14 0.000000000000000000e+00
8.283747158442393614e-06 1.771259410310350098e+12 1.771251288134475391e+13 1.770439521699562500e+14 1.693534183198154250e+15 4.746139669045685000e+15 4.751632479773775000e+15 2.090904800321690273e+05 2.090866448871796727e+08 2.087035828874911499e+11 1.745203297510470312e+14 1.294563506880714219e+14 0.000000000000000000e+00
8.262802159306003149e-06 1.779167554355001465e+12 1.779159437119981641e+13 1.778348162220197500e+14 1.701468974268570250e+15 4.779309054470317000e+15 4.784945569703172000e+15 2.087873352000634186e+05 2.087835249564473033e+08 2.084029478876925354e+11 1.744225972111165938e+14 1.320566534600717656e+14 0.000000000000000000e+00
8.241857160169612683e-06 1.786879917771823486e+12 1.786871806627876953e+13 1.786061138230362812e+14 1.709219063853984000e+15 4.812116832792532000e+15 4.817900100203598000e+15 2.084798939760630892e+05 2.084761086067745090e+08 2.080980138028814087e+11 1.743206038588900000e+14 1.347068795212307500e+14 0.000000000000000000e+00
8.220912161033222217e-06 1.794394673537460693e+12 1.794386569628132812e+13 1.793576622034031562e+14 1.716782569758235750e+15 4.844555278447703000e+15 4.850488392005761000e+15 2.081681587386538158e+05 2.081643982156294584e+08 2.077887829087179871e+11 1.742143419847329688e+14 1.374079295663800469e+14 0.000000000000000000e+00
8.199967161896831751e-06 1.801710041068097656e+12 1.801701945529953125e+13 1.800892832343640312e+14 1.724157653173642000e+15 4.876616713062250000e+15 4.882702813233328000e+15 2.078521323271625733e+05 2.078483966213201880e+08 2.074752579415640259e+11 1.741038043056689688e+14 1.401607192027813750e+14 0.000000000000000000e+00
8.179022162760441286e-06 1.808824287158718018e+12 1.808816201121035156e+13 1.808008035219564375e+14 1.731342519637645500e+15 4.908293508627317000e+15 4.914535782561692000e+15 2.075318180436820257e+05 2.075281071249190271e+08 2.071574421004244690e+11 1.739889839689097500e+14 1.429661791685808125e+14 0.000000000000000000e+00
8.158077163624050820e-06 1.815735726905069824e+12 1.815727651489537500e+13 1.814920544992325625e+14 1.738335419973810250e+15 4.939578090674530000e+15 4.945979772378296000e+15 2.072072196548841603e+05 2.072035334920768440e+08 2.068353390487790527e+11 1.738698745552937188e+14 1.458252555538777812e+14 0.000000000000000000e+00
8.137132164487660354e-06 1.822442724607598877e+12 1.822434660928014844e+13 1.821628725166776250e+14 1.745134651216417500e+15 4.970462941451829000e+15 4.977027311942514000e+15 2.068783413937245787e+05 2.068746799547270536e+08 2.065089529163033752e+11 1.737464700826319688e+14 1.487389100245541562e+14 0.000000000000000000e+00
8.116187165351269889e-06 1.828943694656617188e+12 1.828935643818591406e+13 1.828130989307541875e+14 1.751738557517932750e+15 5.000940603097398000e+15 5.007670990543091000e+15 2.065451879610323231e+05 2.065415512126759887e+08 2.061782883004771423e+11 1.736187650089585000e+14 1.517081200485813438e+14 0.000000000000000000e+00
8.095242166214879423e-06 1.835237102397992920e+12 1.835229065498651172e+13 1.834425801904996562e+14 1.758145531038613750e+15 5.031003680809658000e+15 5.037903460651116000e+15 2.062077645269873028e+05 2.062041524350803196e+08 2.058433502680788574e+11 1.734867542356841562e+14 1.547338791252462188e+14 0.000000000000000000e+00
8.074297167078488957e-06 1.841321464978649658e+12 1.841313443106344141e+13 1.840511679221067500e+14 1.764354012817548000e+15 5.060644846011324000e+15 5.067717441066511000e+15 2.058660767324815679e+05 2.058624892618086636e+08 2.055041443565657654e+11 1.733504331106516562e+14 1.578171970168862188e+14 0.000000000000000000e+00
8.053352167942098491e-06 1.847195352171165039e+12 1.847187346405180859e+13 1.846387190114149375e+14 1.770362493624390500e+15 5.089856839505411000e+15 5.097105720055932000e+15 2.055201306903647492e+05 2.055165678046866953e+08 2.051606765753361206e+11 1.732097974310895938e+14 1.609590999834315000e+14 0.000000000000000000e+00
8.032407168805708026e-06 1.852857387176783691e+12 1.852849398587057031e+13 1.852050956842460312e+14 1.776169514791125000e+15 5.118632474621196000e+15 5.126061158480069000e+15 2.051699329865709005e+05 2.051663946486250460e+08 2.048129534068756104e+11 1.730648434464650000e+14 1.641606310197545938e+14 0.000000000000000000e+00
8.011462169669317560e-06 1.858306247406173828e+12 1.858298277053008984e+13 1.857501655845144375e+14 1.781773669023142000e+15 5.146964640348027000e+15 5.154576692908242000e+15 2.048154906811271794e+05 2.048119768526273072e+08 2.044609818077832642e+11 1.729155678612308438e+14 1.674228500956141875e+14 0.000000000000000000e+00
7.990517170532927094e-06 1.863540665237245117e+12 1.863532714171034766e+13 1.862738018500459688e+14 1.787173601188956000e+15 5.174846304454898000e+15 5.182645338718203000e+15 2.044568113090419502e+05 2.044533219506789446e+08 2.041047692096784973e+11 1.727619678374687500e+14 1.707468343985520000e+14 0.000000000000000000e+00
7.969572171396536629e-06 1.868559428749382812e+12 1.868551498010333984e+13 1.867758831860394688e+14 1.792368009087896750e+15 5.202270516593692000e+15 5.210260193179049000e+15 2.040939028810719610e+05 2.040904379525142312e+08 2.037443235199862976e+11 1.726040409974237812e+14 1.741336785794697500e+14 0.000000000000000000e+00
7.948627172260146163e-06 1.873361382433461670e+12 1.873353473051326562e+13 1.872562939361081562e+14 1.797355644195118250e+15 5.229230411384038000e+15 5.237414438515173000e+15 2.037267738843670522e+05 2.037233333442613482e+08 2.033796531226007690e+11 1.724417854259301875e+14 1.775844950010329375e+14 0.000000000000000000e+00
7.927682173123755697e-06 1.877945427877007812e+12 1.877937540870814453e+13 1.877149241508370625e+14 1.802135312383283500e+15 5.255719211477621000e+15 5.264101344949109000e+15 2.033554332829920459e+05 2.033520170889643729e+08 2.030107668784254761e+11 1.722751996727270312e+14 1.811004139889449688e+14 0.000000000000000000e+00
7.906737173987366926e-06 1.882310524423899170e+12 1.882302660801690234e+13 1.881516696537960000e+14 1.806705874620289500e+15 5.281730230599880000e+15 5.290314273721189000e+15 2.029798905183239549e+05 2.029764986269808114e+08 2.026376741257893677e+11 1.721042827546613438e+14 1.846825840859944062e+14 0.000000000000000000e+00
7.885792174850976460e-06 1.886455689808021484e+12 1.886447850566597266e+13 1.885664321049495625e+14 1.811066247642436000e+15 5.307256876567019000e+15 5.316046680083932000e+15 2.026001555093248026e+05 2.025967878762544394e+08 2.022603846807384033e+11 1.719290341577777500e+14 1.883321723089903125e+14 0.000000000000000000e+00
7.864847175714585994e-06 1.890380000760287842e+12 1.890372186884951562e+13 1.889591190614046562e+14 1.815215404602418750e+15 5.332292654276149000e+15 5.341292116268999000e+15 2.022162386526880437e+05 2.022128952324619889e+08 2.018789088372005920e+11 1.717494538392934688e+14 1.920503644085837500e+14 0.000000000000000000e+00
7.843902176578195528e-06 1.894082593588474609e+12 1.894074806052783594e+13 1.893296440354414688e+14 1.819152375691582750e+15 5.356831168666568000e+15 5.366044234424694000e+15 2.018281508228591701e+05 2.018248315690339208e+08 2.014932573670254517e+11 1.715655422294566875e+14 1.958383651318915312e+14 0.000000000000000000e+00
7.822957177441805063e-06 1.897562664729326416e+12 1.897554904494849609e+13 1.896779265497726250e+14 1.822876248735858500e+15 5.380866127650019000e+15 5.390296789521866000e+15 2.014359033719279978e+05 2.014326082370469570e+08 2.011034415198954773e+11 1.713773002332869688e+14 1.996973984881093438e+14 0.000000000000000000e+00
7.802012178305414597e-06 1.900819471272415771e+12 1.900811739288492578e+13 1.900038921899786562e+14 1.826386169764845000e+15 5.404391345007888000e+15 5.414043642226163000e+15 2.010395081293940311e+05 2.010362370649895072e+08 2.007094730231098022e+11 1.711847292321973125e+14 2.036287080169056875e+14 0.000000000000000000e+00
7.781067179169024131e-06 1.903852331455244629e+12 1.903844628658751953e+13 1.903074726540699375e+14 1.829681343553501250e+15 5.427400743253253000e+15 5.437278761734561000e+15 2.006389774018028402e+05 2.006357303583983481e+08 2.003113640812401428e+11 1.709878310854957500e+14 2.076335570598814062e+14 0.000000000000000000e+00
7.760122180032633666e-06 1.906660625129115479e+12 1.906652952444240234e+13 1.905886057991263750e+14 1.832761034135943250e+15 5.449888356455754000e+15 5.459996228574108000e+15 2.002343239722533035e+05 2.002311008993660510e+08 1.999091273756568298e+11 1.707866081317651250e+14 2.117132290347769688e+14 0.000000000000000000e+00
7.739177180896243200e-06 1.909243794195307617e+12 1.909236152533321094e+13 1.908472356849683125e+14 1.835624565290849500e+15 5.471848333027214000e+15 5.482190237360852000e+15 1.998255610997758631e+05 1.998223619459192157e+08 1.995027760639256592e+11 1.705810631901211562e+14 2.158690277127598125e+14 0.000000000000000000e+00
7.718232181759852734e-06 1.911601343011114014e+12 1.911593733270155859e+13 1.910833126148161250e+14 1.838271320998012000e+15 5.493274938466015000e+15 5.503855099516919000e+15 1.994127025185803650e+05 1.994095272312669158e+08 1.990923237790753479e+11 1.703711995613462812e+14 2.201022774985303750e+14 0.000000000000000000e+00
7.697287182623462268e-06 1.913732838765334961e+12 1.913725261830199219e+13 1.912967931728951875e+14 1.840700745865582000e+15 5.514162558058230000e+15 5.524985245943765000e+15 1.989957624371740385e+05 1.989926109629184306e+08 1.986777846287339172e+11 1.701570210288994062e+14 2.244143237134410000e+14 0.000000000000000000e+00
7.676342183487071803e-06 1.915637911822814453e+12 1.915630368564744141e+13 1.914876402589473438e+14 1.842912345527576750e+15 5.534505699533505000e+15 5.545575229649582000e+15 1.985747555373488285e+05 1.985716278216711283e+08 1.982591731941354370e+11 1.699385318597995000e+14 2.288065328815570625e+14 0.000000000000000000e+00
7.655397184350681337e-06 1.917316256037667725e+12 1.917308747314154688e+13 1.916558231196121250e+14 1.844905687011253000e+15 5.554298995673764000e+15 5.565619728328944000e+15 1.981496969730383134e+05 1.981465929604673088e+08 1.978365045289955444e+11 1.697157368053836250e+14 2.332802930186455625e+14 0.000000000000000000e+00
7.634452185214292565e-06 1.918767629034835449e+12 1.918760155689421875e+13 1.918013173766419688e+14 1.846680399073952500e+15 5.573537206872780000e+15 5.585113546892723000e+15 1.977206023690435104e+05 1.977175220031200051e+08 1.974097941582563782e+11 1.694886411019369375e+14 2.378370139240966562e+14 0.000000000000000000e+00
7.613507186077901253e-06 1.919991852459651123e+12 1.919984415321744531e+13 1.919241050519195938e+14 1.848236172509069750e+15 5.592215223644746000e+15 5.604051619946415000e+15 1.972874878196271602e+05 1.972844310429082811e+08 1.969790580767001038e+11 1.692572504711947500e+14 2.424781274758906250e+14 0.000000000000000000e+00
7.592562186941510787e-06 1.920988812195121582e+12 1.920981412079810156e+13 1.920241745892476562e+14 1.849572760420799500e+15 5.610328069079918000e+15 5.622429014214959000e+15 1.968503698869791115e+05 1.968473366410419047e+08 1.965443127474324341e+11 1.690215711207165312e+14 2.472050879283942188e+14 0.000000000000000000e+00
